edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char
rel:7bf873d0b85a9d74,ent:e9d180a2b097b5be,REQUIRES,ent:a3b206b68f9b8ff4,47.gbca-a-practical-guide-to-circular-procurement::c92::4eae5efbf86c80f2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,handover detailed records and material passports where available for all salvaged components and systems,275.0,379.0
rel:c3800b14519bfdd3,ent:70e53e9409c714e5,APPLIES_TO,ent:7e37ced25da1f3aa,47.gbca-a-practical-guide-to-circular-procurement::c92::4eae5efbf86c80f2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"report on the implementation and success of circular strategies, including outcomes and lessons learnt",384.0,486.0
rel:8d2b1123c0528394,ent:7e37ced25da1f3aa,PRODUCES,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c92::4eae5efbf86c80f2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"report on the implementation and success of circular strategies, including outcomes and lessons learnt",384.0,486.0
rel:430d07be8858888a,ent:70e53e9409c714e5,AFFECTS,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c92::4eae5efbf86c80f2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"report on the implementation and success of circular strategies, including outcomes and lessons learnt",384.0,486.0
rel:0d7302b8221113dd,ent:072a72f9549bad67,APPLIES_IN,ent:b9c8db76ac98d1ed,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"In the built environment, circularity can be practiced through the following strategies.",65.0,153.0
rel:9b1886bf361942ce,ent:f2a0b6bc434416e7,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,Whilst most effective to implement during the planning and design phases,154.0,226.0
rel:3cfa7764597d429e,ent:4524d69698dba12a,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,Whilst most effective to implement during the planning and design phases,154.0,226.0
rel:f487565a668254b7,ent:95c0ee2624ef3e8f,ENABLES,ent:6e767785b13e05b5,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components that can be easily recovered without damage, enabling reuse, repurposing, or recycling",385.0,505.0
rel:82d67308c5cd5547,ent:95c0ee2624ef3e8f,ENABLES,ent:b788b9716770e3b4,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components that can be easily recovered without damage, enabling reuse, repurposing, or recycling",385.0,505.0
rel:9420022a9dab71cf,ent:95c0ee2624ef3e8f,ENABLES,ent:5fc5c800520dd000,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components that can be easily recovered without damage, enabling reuse, repurposing, or recycling",385.0,505.0
rel:73f7e5afc4779bf7,ent:95c0ee2624ef3e8f,APPLIES_TO,ent:6cb30efbd41112c6,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,Creating buildings and components that can be easily recovered without damage,385.0,462.0
rel:97d682ce10710874,ent:fcbaf59f26e654e2,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components that are durable, easy to maintain, and repairable to extend their useful life.",563.0,676.0
rel:687f46bb706750a4,ent:ebf24303b55a7a7f,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and spaces that can adapt to changing needs or functions over time, reducing the need for major alterations or demolition.",,
rel:431db9d9ed9d8540,ent:814659abfde48077,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components in standardised, prefabricated modules, that can be adjusted or reassembled to changing needs and functions over time",,
rel:e20f740d873fa604,ent:814659abfde48077,APPLIES_TO,ent:6cb30efbd41112c6,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Creating buildings and components in standardised, prefabricated modules",871.0,943.0
rel:fcfbfac7d78ae13c,ent:37419d87b0133094,AFFECTS,ent:bac98d10d56c553c,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,Reducing the quantity of materials used in a building while maintaining functionality and performance.,1108.0,1210.0
rel:24270215d3175ed1,ent:ee339dd6fa23ac18,ENABLES,ent:5fc5c800520dd000,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,Prioritising products that contain recycled content and are recyclable,1211.0,1281.0
rel:4d31381c5968179e,ent:ee339dd6fa23ac18,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c16::d822759828214356,47.gbca-a-practical-guide-to-circular-procurement.pdf,8.0,keep,1.0,"Prioritising products that contain recycled content and are recyclable, are healthy and low-impact",1211.0,1309.0
rel:19590ace12ddb917,ent:c8cd79d38bc1bd01,INVOLVES,ent:daeeeb85aa94033c,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,132.0,236.0
rel:a4c5f3ea2777c9ee,ent:c8cd79d38bc1bd01,INVOLVES,ent:668bafd32a93d7b7,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,132.0,236.0
rel:723dd92d6b5a8883,ent:daeeeb85aa94033c,AFFECTS,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,regarding material use and maintenance to drive circular outcomes,171.0,236.0
rel:a7e35425c7c9621e,ent:668bafd32a93d7b7,AFFECTS,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,regarding material use and maintenance to drive circular outcomes,171.0,236.0
rel:e04337a0d246fd92,ent:7e37ced25da1f3aa,AFFECTS,ent:6463582b00ff4e9c,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"periodic reports assessing the effectiveness of circular strategies on operational water, energy and waste",391.0,497.0
rel:4fa8e815539da314,ent:72d5f58d7cfe76d9,APPLIES_TO,ent:4f4ae11f10ebcfe5,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Perform an assessment of building products and materials to optimise recovery, reuse, and recycling potential",567.0,676.0
rel:10c2b8e6abbf7935,ent:72d5f58d7cfe76d9,APPLIES_TO,ent:4a17b22a5c6d0eaa,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Perform an assessment of building products and materials to optimise recovery, reuse, and recycling potential",567.0,676.0
rel:e8c17102a370075c,ent:72d5f58d7cfe76d9,ENABLES,ent:00a9eed205ea8eae,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"assessment of building products and materials to optimise recovery, reuse, and recycling potential",578.0,676.0
rel:23764ca1c09068f9,ent:8bba238fe9f81571,INVOLVES,ent:8317f312aba3b45c,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Update materials database | As part of de-commissioning audit, revise and expand the digital materials inventory",681.0,793.0
rel:60cb88e915441e3d,ent:72d5f58d7cfe76d9,REQUIRES,ent:8bba238fe9f81571,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"As part of de-commissioning audit, revise and expand the digital materials inventory",709.0,793.0
rel:9584a7cde9cb9727,ent:8317f312aba3b45c,ENABLES,ent:c7678c9360bdfd39,47.gbca-a-practical-guide-to-circular-procurement::c142::838f14d2fcc1e6bb,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"expand the digital materials inventory based on deconstruction findings, ensuring future reuse opportunities",,
rel:a5928b7bbf3f5ffd,ent:46599d3d0783f137,ISSUED_BY,ent:be3583fbecc124f4,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"A guide was developed by Built and Coreo, to assist building projects of all sizes to write a disassembly plan",,
rel:33db085e3eb0f47e,ent:3a7355c002eec2ea,ISSUED_BY,ent:be3583fbecc124f4,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"A guide was developed by Built and Coreo, to assist building projects of all sizes to write a disassembly plan",,
rel:77c82e0fa29a1189,ent:95c0ee2624ef3e8f,ENABLES,ent:6e767785b13e05b5,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",21.0,126.0
rel:80332b36cc1e469a,ent:95c0ee2624ef3e8f,ENABLES,ent:5fc5c800520dd000,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",21.0,126.0
rel:b3dd6b812763069c,ent:95c0ee2624ef3e8f,ENABLES,ent:b788b9716770e3b4,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",21.0,126.0
rel:2503806b0a783e72,ent:be3583fbecc124f4,REQUIRES,ent:95c0ee2624ef3e8f,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",21.0,126.0
rel:06329aa62d501962,ent:be3583fbecc124f4,REQUIRES,ent:ebf24303b55a7a7f,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Ensure internal spaces (e.g., meeting rooms, common areas, workstations) can be adapted to suit future needs.",732.0,841.0
rel:bd65b403cf484236,ent:982a78d8770fdd0f,ENABLES,ent:ebf24303b55a7a7f,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Select adaptable systems (e.g., MEP, electrical, plumbing) that allow upgrades or expansions without major disruptions",148.0,266.0
rel:c4bfa9536eeadbc2,ent:be3583fbecc124f4,REQUIRES,ent:c1ccf2f904e0c465,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Ensure climate resilience by aligning the design with the project's climate resilience plan.,351.0,443.0
rel:0f9295855887bbe9,ent:be3583fbecc124f4,REQUIRES,ent:51c2ee7239825f27,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon.",465.0,552.0
rel:bc35938cfdee0ea3,ent:51c2ee7239825f27,AFFECTS,ent:795076d1795eb4bc,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon.",465.0,552.0
rel:0364d1fd23cb7c4c,ent:51c2ee7239825f27,AFFECTS,ent:bba1412d2cce870c,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon.",465.0,552.0
rel:640ee61e81ca33ba,ent:21f574ab149f61db,ENABLES,ent:ebf24303b55a7a7f,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for the potential addition of new technologies, such as smart building systems or renewable energy solutions.",1015.0,1131.0
rel:e1b03c8d1e5c4ba1,ent:03c32d377dcd5b11,ENABLES,ent:ebf24303b55a7a7f,47.gbca-a-practical-guide-to-circular-procurement::c68::ce5612aee6d8a734,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Design for the potential addition of new technologies, such as smart building systems or renewable energy solutions.",1015.0,1131.0
rel:263d6495cc98cb1d,ent:8bba238fe9f81571,INVOLVES,ent:4a17b22a5c6d0eaa,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles",,
rel:a12fc07660141d7c,ent:8bba238fe9f81571,INVOLVES,ent:6cb30efbd41112c6,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles",,
rel:29133f8df7d31da7,ent:8bba238fe9f81571,INVOLVES,ent:fa7ec1db6981ae54,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles",,
rel:577f3a2ff193b2ab,ent:8bba238fe9f81571,INVOLVES,ent:4e4b4f07259cfff2,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles",,
rel:a894100a640c6d51,ent:c8cd79d38bc1bd01,INVOLVES,ent:daeeeb85aa94033c,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,172.0,276.0
rel:91010579f3d3ac82,ent:c8cd79d38bc1bd01,INVOLVES,ent:668bafd32a93d7b7,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,172.0,276.0
rel:cd1a74678b222994,ent:daeeeb85aa94033c,ENABLES,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,172.0,276.0
rel:efc42b6014a8d98c,ent:668bafd32a93d7b7,ENABLES,ent:ce34542309b2852c,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes,172.0,276.0
rel:01df0047952398d2,ent:7e37ced25da1f3aa,AFFECTS,ent:6463582b00ff4e9c,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"periodic reports assessing the effectiveness of circular strategies on operational water, energy and waste",426.0,532.0
rel:67d79e7ec55dad7c,ent:72d5f58d7cfe76d9,APPLIES_TO,ent:4f4ae11f10ebcfe5,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Perform an assessment of building products and materials to optimise recovery, reuse, and recycling potential",582.0,691.0
rel:cca7ea4c7cc5d9a4,ent:72d5f58d7cfe76d9,APPLIES_TO,ent:4a17b22a5c6d0eaa,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Perform an assessment of building products and materials to optimise recovery, reuse, and recycling potential",582.0,691.0
rel:3f56fc3a76c67181,ent:72d5f58d7cfe76d9,ENABLES,ent:7a08ed97f608006a,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"Perform an assessment of building products and materials to optimise recovery, reuse, and recycling potential",582.0,691.0
rel:8c5b74a8bdee3a1b,ent:8317f312aba3b45c,REFERENCES,ent:8bba238fe9f81571,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,revise and expand the digital materials inventory based on deconstruction findings,,
rel:fccf99b8c7170bd9,ent:72d5f58d7cfe76d9,PRODUCES,ent:8317f312aba3b45c,47.gbca-a-practical-guide-to-circular-procurement::c139::3acec347e689ddf2,47.gbca-a-practical-guide-to-circular-procurement.pdf,,keep,1.0,"revise and expand the digital materials inventory based on deconstruction findings, ensuring future reuse opportunities",,
rel:84d8e7306ee94272,ent:683865b4972706ee,INVOLVES,ent:daeeeb85aa94033c,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Collaborate with stakeholders to reduce material use and specify lighter, space-efficient materials.",21.0,121.0
rel:c659f16786129bef,ent:37419d87b0133094,REQUIRES,ent:daeeeb85aa94033c,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,Design layouts that use less material without sacrificing space or functionality,154.0,234.0
rel:5d1600bf7bbedb08,ent:3954ca0b83c72fb4,ENABLES,ent:37419d87b0133094,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,Explore alternative materials with higher strength-to-weight ratios to reduce overall material volume,245.0,346.0
rel:bda4d5ab6027ecf9,ent:1155f162466e07e1,ENABLES,ent:95c0ee2624ef3e8f,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Ensure system accessibility for easy removal of wiring, plumbing, and components at end-of-life or during maintenance.",349.0,467.0
rel:3ddaef2c05c042a2,ent:bd49038a0a99330d,ENABLES,ent:95c0ee2624ef3e8f,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,Prioritise mechanical fasteners like screws and bolts to enable disassembly and reconfiguration.,470.0,566.0
rel:8ef7d1edde7a77fd,ent:be3583fbecc124f4,REQUIRES,ent:15910d4e3f7f958b,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Develop a disassembly plan, including: Specifications for reversible connections and assembly methods.",,
rel:2b5d61d134bd91c5,ent:be3583fbecc124f4,ENABLES,ent:95c0ee2624ef3e8f,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Develop a disassembly plan, including: Detailed diagrams showing how major components and systems can be disassembled.",,
rel:2341db96c758a065,ent:3c70f44e94eb462b,REQUIRES,ent:bd96e24b3015b3d1,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"including the location and specifications of all major components, connection methods, and material compositions.",,
rel:5ac0bbc5278443eb,ent:3c70f44e94eb462b,ENABLES,ent:95c0ee2624ef3e8f,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,Integrate Building Information Modelling (BIM) or similar to document the building's disassembly strategy,,
rel:79b37d596f905799,ent:3c70f44e94eb462b,INVOLVES,ent:d3b6e01e12ab976e,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,The BIM model shall be updated throughout the project lifecycle and issued to the Principal upon completion.,,
rel:e9554ac8da085ba4,ent:95c0ee2624ef3e8f,ENABLES,ent:6e767785b13e05b5,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",1255.0,1360.0
rel:81b0a0b9f3a88124,ent:95c0ee2624ef3e8f,ENABLES,ent:5fc5c800520dd000,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",1255.0,1360.0
rel:98bb1b78316a0d4e,ent:95c0ee2624ef3e8f,ENABLES,ent:b788b9716770e3b4,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life.",1255.0,1360.0
rel:84ecafa8d7e945d2,ent:15910d4e3f7f958b,ENABLES,ent:6e767785b13e05b5,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Specifications for reversible connections and assembly methods. Recommendations for handling, storing, and transporting disassembled components for reuse or recycling potential.",,
rel:31aa1058cc1e970f,ent:15910d4e3f7f958b,ENABLES,ent:5fc5c800520dd000,47.gbca-a-practical-guide-to-circular-procurement::c67::e2ebc18693a4d885,47.gbca-a-practical-guide-to-circular-procurement.pdf,25.0,keep,1.0,"Specifications for reversible connections and assembly methods. Recommendations for handling, storing, and transporting disassembled components for reuse or recycling potential.",,
rel:0fc6067e534c5348,ent:7e9c5d1d5fc57d73,APPLIES_IN,ent:2ca69d28fbcb6e45,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Building and demolition waste is the largest waste stream in Australia - accounting for 35% of all waste.,,
rel:ce7ecd33436127fb,ent:bd251689957eafce,ISSUED_BY,ent:80133ac6b1334121,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,The Australian government The Circular Advantage Report 2024 identified the built environment as one of five priority sectors.,,
rel:f0f1a4b008e28ff9,ent:bd251689957eafce,APPLIES_TO,ent:b9c8db76ac98d1ed,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,The Australian government The Circular Advantage Report 2024 identified the built environment as one of five priority sectors.,,
rel:8e5f4898de0f9ef3,ent:95c0ee2624ef3e8f,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Design for disassembly,,
rel:a0fd4c2757933829,ent:fcbaf59f26e654e2,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Design for lifespan,,
rel:f80a40a8f3747a97,ent:ebf24303b55a7a7f,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Design for flexibility,,
rel:e4150fc8602baa4c,ent:814659abfde48077,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Design for modularity,,
rel:2e2071ce112ea9f5,ent:37419d87b0133094,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Dematerialisation,,
rel:9052ddef561f6c9f,ent:ee339dd6fa23ac18,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Material Selection,,
rel:4e3f0e5e0368d37c,ent:0efa1f91030e51a0,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Reuse and adaptive reuse,,
rel:f6e28b790672b5a1,ent:60724ce9418af755,ENABLES,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,Eight strategies for delivering circular buildings... Product-as-a-service,,
rel:d3ef8d87ab392666,ent:e07799a92135e1dd,APPLIES_TO,ent:072a72f9549bad67,47.gbca-a-practical-guide-to-circular-procurement::c15::22954b64b140a226,47.gbca-a-practical-guide-to-circular-procurement.pdf,7.0,maybe,0.6,A practical guide to circular procurement in buildings: For new buildings and major refurbishments,1014.0,1112.0
rel:6ea0e0bdbc000383,ent:33898b117cc86651,REQUIRES,ent:be3583fbecc124f4,47.gbca-a-practical-guide-to-circular-procurement::c60::0d8e09154502aa98,47.gbca-a-practical-guide-to-circular-procurement.pdf,22.0,keep,1.0,Ensure disassembly and material recovery are executed to the disassembly plan.,,
